ds,yhat,yhat_lower,yhat_upper
2018-12-24 16:01:55,2.6334142902632958,1.3739697930584396,3.924947757317908
2018-12-24 16:02:55,2.631885518581107,1.336406615418396,3.9458780484789213
2018-12-24 16:03:55,2.630359307625769,1.390062017068732,3.8798089368406217
2018-12-24 16:04:55,2.6288361518034993,1.2752556050687973,3.8482222471477088
2018-12-24 16:05:55,2.627316549403557,1.3758620148934946,3.9633797032980054
2018-12-24 16:06:55,2.625801002558992,1.3450694102462213,3.851032711767433
2018-12-24 16:07:55,2.624290017164291,1.246786110024348,3.9254832937803
2018-12-24 16:08:55,2.622784102789434,1.3157089436318765,3.8601774823109265
2018-12-24 16:09:55,2.62128377262715,1.3995411915265925,3.880667878549833
2018-12-24 16:10:55,2.6197895434119074,1.35011908938041,4.007981560494966
2018-12-24 16:11:55,2.618301935330317,1.2619385006263204,3.8648059736856712
2018-12-24 16:12:55,2.6168214719626812,1.2847990110623915,3.8827221071634526
2018-12-24 16:13:55,2.615348680170972,1.3066619387666005,3.837996073968678
2018-12-24 16:14:55,2.6138840900476703,1.3939702892287857,3.870782378573946
2018-12-24 16:15:55,2.6124282348193137,1.3508331136307095,3.9733166962436304
2018-12-24 16:16:55,2.6109816507422137,1.3013283865553082,3.9733290414107776
2018-12-24 16:17:55,2.6095448770418583,1.358508541984457,3.8256489982061908
2018-12-24 16:18:55,2.60811845580818,1.3313164711513423,3.8554597612606827
2018-12-24 16:19:55,2.606702931906674,1.3141349242643687,3.884582626935794
2018-12-24 16:20:55,2.605298852870643,1.4363887280516785,3.9436500005742916
2018-12-24 16:21:55,2.6039067688334545,1.3005739759885488,3.8831946011780474
2018-12-24 16:22:55,2.6025272324130952,1.3222537108729915,3.993115009576608
2018-12-24 16:23:55,2.6011607986032073,1.3607250460524374,3.8452513358238702
2018-12-24 16:24:55,2.5998080247051347,1.3204794226657697,4.007015969853615
2018-12-24 16:25:55,2.5984694701907465,1.3184980006863263,3.9266040645547773
2018-12-24 16:26:55,2.59714569662753,1.4022341645016165,3.8477010136456644
2018-12-24 16:27:55,2.5958372675516532,1.2521368767255638,3.8237675406407394
2018-12-24 16:28:55,2.5945447483664488,1.2655289926993818,3.8372240553229187
2018-12-24 16:29:55,2.5932687062476036,1.3447485553880953,3.8582981974025845
2018-12-24 16:30:55,2.59200971002033,1.3346752746774846,3.900493168834348
2018-12-24 16:31:55,2.590768330039939,1.3377237779909668,3.805534192505049
2018-12-24 16:32:55,2.5895451381045564,1.3411705440391812,3.850924549572637
2018-12-24 16:33:55,2.588340707321931,1.223294016572703,3.889920622673316
2018-12-24 16:34:55,2.587155611984607,1.313819853887911,3.878895696774792
2018-12-24 16:35:55,2.585990427493871,1.3430715550470953,3.9455038381459584
2018-12-24 16:36:55,2.584845730185073,1.3229143709259468,3.826562921464289
2018-12-24 16:37:55,2.583722097255906,1.3329750031426488,3.7439958223014846
2018-12-24 16:38:55,2.5826201066213557,1.2727895979479913,3.771697029565197
2018-12-24 16:39:55,2.5815403367856007,1.2957468172580717,3.841784185714047
2018-12-24 16:40:55,2.5804833667504514,1.351408594566657,3.941814668275935
2018-12-24 16:41:55,2.579449775853769,1.3281947986393803,4.012441839803454
2018-12-24 16:42:55,2.578440143655472,1.2866345020615861,3.7576035315118697
2018-12-24 16:43:55,2.5774550498370683,1.3385833209793718,3.912659496595318
2018-12-24 16:44:55,2.5764950740275316,1.2665127705647719,3.908924137229696
2018-12-24 16:45:55,2.5755607957062336,1.3358698816516,3.872721607294606
2018-12-24 16:46:55,2.574652794070162,1.3231321405269085,3.8040103310227056
2018-12-24 16:47:55,2.573771647886495,1.3521306923054848,3.872308342701199
2018-12-24 16:48:55,2.572917935379742,1.3398014252440196,3.902135687520871
2018-12-24 16:49:55,2.5720922340851344,1.3225265315216153,3.8680061259710854
2018-12-24 16:50:55,2.571295120710598,1.218419681431186,3.943566251308306
2018-12-24 16:51:55,2.570527171030426,1.2466733467009297,3.76632117461629
2018-12-24 16:52:55,2.5697889597107855,1.2952661963947194,3.767194647566643
2018-12-24 16:53:55,2.5690810601920315,1.297213918461282,3.8350436249570294
2018-12-24 16:54:55,2.5684040445675587,1.3452313015750985,3.954303981626915
2018-12-24 16:55:55,2.5677584834066307,1.209875164009042,3.846437696306205
2018-12-24 16:56:55,2.5671449456593893,1.3562488690150967,3.8243895164118102
2018-12-24 16:57:55,2.5665639984797144,1.2769373197291471,3.864485755137865
2018-12-24 16:58:55,2.5660162071018107,1.184475485050304,3.949127479697024
2018-12-24 16:59:55,2.5655021347132734,1.2425808903441955,3.810212244444137
2018-12-24 17:00:55,2.565022342281667,1.239172727375949,3.804603055016171
2018-12-24 17:01:55,2.5645773884437566,1.243399570097035,3.8501649554141815
2018-12-24 17:02:55,2.564167829340657,1.2696195719781587,3.780855526342328
2018-12-24 17:03:55,2.5637942184933684,1.2737087530522708,3.937659930206018
2018-12-24 17:04:55,2.563457106640463,1.291111626588016,3.9319842847937823
2018-12-24 17:05:55,2.563157041616546,1.3032511278119607,3.8413894789870016
2018-12-24 17:06:55,2.5628945681839816,1.274227796681973,3.844110861514016
2018-12-24 17:07:55,2.5626702279152074,1.3048690947381685,3.7895993553877076
2018-12-24 17:08:55,2.562484559024545,1.2841301696150182,3.8372813433417345
2018-12-24 17:09:55,2.562338096234762,1.2976251199849962,3.862190678009045
2018-12-24 17:10:55,2.562231370640027,1.167392207523162,3.8626191950012028
2018-12-24 17:11:55,2.5621649095449524,1.2865649590468466,3.763130532862122
2018-12-24 17:12:55,2.5621392363246205,1.1832546523382885,3.8915059204306184
2018-12-24 17:13:55,2.5621548702943837,1.2864028432302093,3.723762795944579
2018-12-24 17:14:55,2.5622123265438717,1.2266587141338336,3.789924520436357
2018-12-24 17:15:55,2.5623121157974293,1.3681965628011319,3.7961695825890605
2018-12-24 17:16:55,2.5624547442811627,1.3406043336985096,3.811376549126188
2018-12-24 17:17:55,2.562640713577029,1.338960018380515,3.8949806333574104
2018-12-24 17:18:55,2.5628705204451494,1.2571700531131118,3.896527415804201
2018-12-24 17:19:55,2.5631446567417706,1.2028712645510422,3.82452215972578
2018-12-24 17:20:55,2.563463609197455,1.3069722378291324,3.827166130085304
2018-12-24 17:21:55,2.5638278593431374,1.2703552815008805,3.7580578269216347
2018-12-24 17:22:55,2.564237883346125,1.2778542801326458,3.8361496379315394
2018-12-24 17:23:55,2.564694151814924,1.2293757364738567,3.8818837815883542
2018-12-24 17:24:55,2.5651971297523213,1.3050507492768157,3.9222047140369147
2018-12-24 17:25:55,2.5657472763328286,1.243467774892225,3.8462676793517856
2018-12-24 17:26:55,2.5663450447852343,1.2988989991947764,3.9806283031953598
2018-12-24 17:27:55,2.56699088227492,1.3039200856461823,3.8411095695821755
2018-12-24 17:28:55,2.567685229720362,1.2321734363032528,3.860006250143357
2018-12-24 17:29:55,2.568428521695331,1.3054351239006678,3.768647996536152
2018-12-24 17:30:55,2.569221186263702,1.2975085996817868,3.7994580123858723
2018-12-24 17:31:55,2.5700636448351286,1.278104470251557,3.803360039285334
2018-12-24 17:32:55,2.5709563120611714,1.2540210997426988,3.876398473509916
2018-12-24 17:33:55,2.571899595652196,1.2631752236472766,3.9098187333103134
2018-12-24 17:34:55,2.5728938962772756,1.2333325891507498,3.772436621950607
2018-12-24 17:35:55,2.5739396074219254,1.3386164825008233,3.8551825371551884
2018-12-24 17:36:55,2.575037115226311,1.2568428362001471,3.8269200203552693
2018-12-24 17:37:55,2.5761867983797098,1.353481719784624,3.9132331622850036
2018-12-24 17:38:55,2.577389028014095,1.320074370009423,3.8770239664988737
2018-12-24 17:39:55,2.5786441674652267,1.3017237186093158,3.851077966844848
2018-12-24 17:40:55,2.579952572301016,1.3238574577166873,3.8632159995612887
2018-12-24 17:41:55,2.5813145900192915,1.3425838719783203,4.06234526762916
2018-12-24 17:42:55,2.582730560075092,1.3762087475342824,3.915648048795096
2018-12-24 17:43:55,2.5842008136590047,1.247902818114222,3.8413157330394125
2018-12-24 17:44:55,2.585725673579577,1.2756484771475767,3.7906519316830236
2018-12-24 17:45:55,2.5873054541740363,1.391871785372594,3.8319411354097817
2018-12-24 17:46:55,2.588940461169669,1.3166450995526815,3.9044946983683335
2018-12-24 17:47:55,2.590630991532244,1.3707959392606404,3.7106342436046837
2018-12-24 17:48:55,2.5923773333986926,1.345886467061872,3.8589197203460284
2018-12-24 17:49:55,2.5941797659025774,1.2085537908789372,3.9591541601059195
2018-12-24 17:50:55,2.5960385591004824,1.3974802423826145,3.885739837434812
2018-12-24 17:51:55,2.5979539738417112,1.2730209780215498,3.8176505608259146
2018-12-24 17:52:55,2.599926261621765,1.380602115647909,3.8625604498670394
2018-12-24 17:53:55,2.601955664510803,1.3344666464907435,3.916720045545767
2018-12-24 17:54:55,2.6040424150663366,1.3395204455776102,3.8652937708646538
2018-12-24 17:55:55,2.606186736090243,1.4410148602199686,3.948086869164416
2018-12-24 17:56:55,2.6083888407232205,1.417828743679405,3.923922447999261
2018-12-24 17:57:55,2.6106489321172335,1.3510379283468623,3.8278494129043303
2018-12-24 17:58:55,2.6129672035335187,1.295934881109531,3.885155540901227
2018-12-24 17:59:55,2.6153438381189344,1.4670880217803268,3.858286327230625
2018-12-24 18:00:55,2.6177790087726103,1.3242034130326303,3.7815690513297597
2018-12-24 18:01:55,2.6202728781937035,1.3465218892480741,3.923850555250514
2018-12-24 18:02:55,2.6228255986557265,1.364561886531662,3.9729419366464858
2018-12-24 18:03:55,2.625437311928756,1.279978434608563,3.8090805424015337
2018-12-24 18:04:55,2.6281081492477836,1.3666715578579356,3.871102151456256
2018-12-24 18:05:55,2.6308382311361616,1.3380504422483332,3.84789654084095
2018-12-24 18:06:55,2.6336276673905052,1.4478524914371733,3.974582271146008
2018-12-24 18:07:55,2.636476556961322,1.3347888702780095,3.8229103448451642
2018-12-24 18:08:55,2.639384987830603,1.3758424304734003,3.915891946370854
2018-12-24 18:09:55,2.6423530369978607,1.2912062006457765,3.8670318920111884
2018-12-24 18:10:55,2.645380770364464,1.384697088299979,3.913406165430308
2018-12-24 18:11:55,2.6484682426150403,1.4448713534848407,4.002367012605044
2018-12-24 18:12:55,2.6516154972282533,1.3230738678217315,3.8841390794888615
2018-12-24 18:13:55,2.654822566298966,1.3912667752982024,3.970709866488013
2018-12-24 18:14:55,2.65808947054372,1.3822378993177038,4.004974243141075
2018-12-24 18:15:55,2.661416219253247,1.4222658872580252,3.9570016650196576
2018-12-24 18:16:55,2.664802810045344,1.3607799779975573,3.8936860414722734
2018-12-24 18:17:55,2.6682492290816233,1.4475638443353203,4.018869829654273
2018-12-24 18:18:55,2.6717554506944152,1.3899014985494822,3.8449705338123277
2018-12-24 18:19:55,2.675321437605887,1.3990774262707648,3.844032292175623
2018-12-24 18:20:55,2.6789471406963656,1.219859834502841,3.912512008728769
2018-12-24 18:21:55,2.6826324989590455,1.488187515615707,4.036723856992854
2018-12-24 18:22:55,2.6863774395259172,1.400505613459469,3.8850877509099426
2018-12-24 18:23:55,2.6901818775710042,1.4909570610862328,3.9618524462779674
2018-12-24 18:24:55,2.6940457162110274,1.4731329255194021,4.0270878425472425
2018-12-24 18:25:55,2.697968846570979,1.4717702787927265,3.9810107950781384
2018-12-24 18:26:55,2.7019511476152585,1.4504153163385762,3.931384954213763
2018-12-24 18:27:55,2.7059924862074674,1.4227076032611148,3.9630430018631975
2018-12-24 18:28:55,2.71009271703514,1.4526620755528121,4.051899586144799
2018-12-24 18:29:55,2.714251682519874,1.3944251681011828,3.9680164287975552
2018-12-24 18:30:55,2.7184692128586536,1.4728578151348304,4.018383052546511
2018-12-24 18:31:55,2.7227451260307802,1.4217486659503475,4.048537085181898
2018-12-24 18:32:55,2.727079227542379,1.4480800529949485,4.092364974385331
2018-12-24 18:33:55,2.7314713107507256,1.451915865634833,3.9354099877212083
2018-12-24 18:34:55,2.735921156462811,1.3852601389480657,3.95346525808039
2018-12-24 18:35:55,2.7404285332515212,1.5225800736976824,3.984543072700593
2018-12-24 18:36:55,2.744993197233442,1.4436009303434187,3.9991229919157596
2018-12-24 18:37:55,2.7496148920691375,1.51066881160301,4.065869647702946
2018-12-24 18:38:55,2.7542933490338624,1.4289755143330307,4.035647138634025
2018-12-24 18:39:55,2.759028286968602,1.4524791096603917,4.018199157862258
2018-12-24 18:40:55,2.763819412210586,1.4970823351898628,3.992900416765156
2018-12-24 18:41:55,2.7686664187091603,1.3291858742197156,4.05850966825593
2018-12-24 18:42:55,2.7735689878931513,1.4476907933078318,4.063501560133321
2018-12-24 18:43:55,2.778526788781927,1.484489939502812,4.1029616527010795
2018-12-24 18:44:55,2.783539477951259,1.49460645523547,3.9933944583862866
2018-12-24 18:45:55,2.788606699473728,1.5239887126216423,4.113703986321154
2018-12-24 18:46:55,2.79372808501787,1.5458201670108465,4.130470150634576
2018-12-24 18:47:55,2.798903253904011,1.4978220833017208,4.061415566391123
2018-12-24 18:48:55,2.8041318128812662,1.4427426228422275,4.042537089126719
2018-12-24 18:49:55,2.8094133564447894,1.4962211742657885,4.090166446584827
2018-12-24 18:50:55,2.814747466628296,1.5270987375494811,4.034671885102662
2018-12-24 18:51:55,2.8201337131589788,1.5176135531225463,4.176186025369736
2018-12-24 18:52:55,2.825571653502351,1.5681253602827792,4.136084534303173
2018-12-24 18:53:55,2.831060832651758,1.5781459171741452,4.112663156237879
2018-12-24 18:54:55,2.8366007835231395,1.5476854608975346,4.061383067861631
2018-12-24 18:55:55,2.8421910267229844,1.5501084734128323,4.02174750946849
2018-12-24 18:56:55,2.8478310706317775,1.5358008060652895,4.209398066353605
2018-12-24 18:57:55,2.8535204115497947,1.4999056136104105,4.12370138924102
2018-12-24 18:58:55,2.859258533590717,1.505606406055313,4.066522242136119
2018-12-24 18:59:55,2.865044908868632,1.634038642466481,4.131151229266781
2018-12-24 19:00:55,2.870878997471486,1.4925482803784864,4.240814712707127
2018-12-24 19:01:55,2.876760247465401,1.56710794885684,4.2092157456548005
2018-12-24 19:02:55,2.8826880950940894,1.67571357199604,4.223237634155893
2018-12-24 19:03:55,2.888661964645599,1.480430558443551,4.2442198242863025
2018-12-24 19:04:55,2.8946812686904373,1.491110958444539,4.151606290298866
2018-12-24 19:05:55,2.9007454080662924,1.6063606838184992,4.231566257690188
2018-12-24 19:06:55,2.90685377186171,1.6500116521816501,4.154932877654672
2018-12-24 19:07:55,2.9130057376284677,1.5850153617553728,4.164635615177291
2018-12-24 19:08:55,2.9192006714511667,1.655665734464957,4.150445113653149
2018-12-24 19:09:55,2.9254379277604263,1.5670261606483853,4.3007216311476935
2018-12-24 19:10:55,2.931716849856655,1.5905869157101422,4.1889222566251885
2018-12-24 19:11:55,2.938036769471844,1.6270789608958023,4.234639172454715
2018-12-24 19:12:55,2.9443970073377916,1.5588284271544928,4.134403246656975
2018-12-24 19:13:55,2.9507968729690934,1.6962733456724406,4.189320448581215
2018-12-24 19:14:55,2.95723566476332,1.658883491502617,4.191862473265105
2018-12-24 19:15:55,2.9637126702401484,1.6921510410843106,4.233379608303737
2018-12-24 19:16:55,2.9702271660490576,1.6249569673206385,4.234791565868842
2018-12-24 19:17:55,2.9767784179764387,1.735837732800571,4.29781903583601
2018-12-24 19:18:55,2.98336568124492,1.6712263959097284,4.174563996551517
2018-12-24 19:19:55,2.989988200380915,1.721021046407689,4.211987305057172
2018-12-24 19:20:55,2.9966452095206124,1.7031610036056026,4.248278067096378
2018-12-24 19:21:55,3.0033359324278885,1.7340726883467066,4.2665344740586
2018-12-24 19:22:55,3.010059582511847,1.7005986278058138,4.253114274351377
2018-12-24 19:23:55,3.0168153630934444,1.6869812580976309,4.3301334369563325
2018-12-24 19:24:55,3.0236024675348263,1.702848051754979,4.332794442026183
2018-12-24 19:25:55,3.030420079052191,1.7524281092350247,4.328261214059332
2018-12-24 19:26:55,3.037267371254866,1.750610817112607,4.416195641704558
2018-12-24 19:27:55,3.044143507917436,1.7900464838106167,4.295752964067111
2018-12-24 19:28:55,3.051047643313702,1.7837666263515126,4.385745154603635
2018-12-24 19:29:55,3.05797892235765,1.7993337960076903,4.290547654677295
2018-12-24 19:30:55,3.064936480401064,1.774942397842443,4.2775846084230675
2018-12-24 19:31:55,3.0719194438479707,1.8349442211620235,4.353951107828259
2018-12-24 19:32:55,3.0789269299575155,1.7412033437464485,4.341010602926199
2018-12-24 19:33:55,3.0859580469910846,1.868178993274947,4.440255114964888
2018-12-24 19:34:55,3.093011894544826,1.735143694266833,4.3673408359364965
2018-12-24 19:35:55,3.100087563437559,1.8903592259946624,4.393465620525903
2018-12-24 19:36:55,3.1071841360701886,1.8702168328323259,4.344846739013732
2018-12-24 19:37:55,3.1143006864743277,1.9206286061845874,4.343516398799315
2018-12-24 19:38:55,3.1214362803612463,1.8092432384059403,4.33866231075896
2018-12-24 19:39:55,3.1285899754583433,1.906522480397146,4.359803409484855
2018-12-24 19:40:55,3.1357608215630717,1.8648857134340138,4.520052482391464
2018-12-24 19:41:55,3.1429478605973262,1.855628842470421,4.327289610035339
2018-12-24 19:42:55,3.1501501269786853,1.832510697660853,4.421170139599145
2018-12-24 19:43:55,3.1573666475437605,1.8819065097827388,4.384253615545329
2018-12-24 19:44:55,3.1645964418570296,1.895187016118888,4.432944244032294
2018-12-24 19:45:55,3.171838522429078,1.8810334057474933,4.476208467839293
2018-12-24 19:46:55,3.1790918945352606,1.9862939334385616,4.506693110713553
2018-12-24 19:47:55,3.186355556887241,1.9918283004054995,4.436861601133502
2018-12-24 19:48:55,3.1936285012572303,1.8445751686751892,4.471151704215977
2018-12-24 19:49:55,3.200909713128837,1.9770938658511568,4.528409346897937
2018-12-24 19:50:55,3.2081981715724437,1.948840936439886,4.500566014168194
2018-12-24 19:51:55,3.2154928494280792,2.021285635624391,4.543769085115925
2018-12-24 19:52:55,3.222792713602929,1.8732661303998381,4.368857700680126
2018-12-24 19:53:55,3.2300967251918173,1.9450671700831932,4.506364037435073
2018-12-24 19:54:55,3.2374038395530946,2.0085266735841887,4.50956546931315
2018-12-24 19:55:55,3.2447130066609207,1.8865449429668302,4.4958027729703405
2018-12-24 19:56:55,3.252023171092666,1.9796023796963036,4.433847920984671
2018-12-24 19:57:55,3.259333272384289,1.937646938307987,4.546045754751092
2018-12-24 19:58:55,3.266642245111871,1.9731023091010667,4.5657745377949706
2018-12-24 19:59:55,3.273949019025957,1.953989241383296,4.619125085062883
2018-12-24 20:00:55,3.28125251933537,1.983416573653152,4.554605176990905
2018-12-24 20:01:55,3.288551666955846,2.0274788783380973,4.573359099203951
2018-12-24 20:02:55,3.295845378351196,2.0063591222807697,4.558769282683457
2018-12-24 20:03:55,3.3031325662310014,1.9972194251498587,4.521789866071494
2018-12-24 20:04:55,3.310412139214187,1.9817620920674028,4.612388429507237
2018-12-24 20:05:55,3.317683002417036,2.0566089843222377,4.548662398303328
2018-12-24 20:06:55,3.3249440575440694,2.0711068911115453,4.61523481443531
2018-12-24 20:07:55,3.3321942028052445,2.0766230976208058,4.5726126085676615
2018-12-24 20:08:55,3.339432333566731,2.025915935749124,4.583047430682533
2018-12-24 20:09:55,3.346657342201235,1.9952733916576189,4.59740204154794
2018-12-24 20:10:55,3.3538681183465027,2.0583699325783096,4.6365506698707595
2018-12-24 20:11:55,3.361063549226412,2.0172263009719473,4.6830264113926665
2018-12-24 20:12:55,3.368242519664162,2.0919786507464813,4.571070721702186
2018-12-24 20:13:55,3.375403912452359,2.123737332985963,4.5946354347774125
2018-12-24 20:14:55,3.382546608452164,2.1194719046974573,4.684116020618802
2018-12-24 20:15:55,3.389669486740228,2.182867787895118,4.601209901688482
2018-12-24 20:16:55,3.3967714249524663,2.122350073621878,4.702107812577059
2018-12-24 20:17:55,3.403851299385646,2.0934752476857983,4.6819755359894994
2018-12-24 20:18:55,3.4109079851465665,2.162706961635162,4.672899133593786
2018-12-24 20:19:55,3.417940356522697,2.134571240668171,4.779293486761095
2018-12-24 20:20:55,3.4249472869532873,2.058323929314631,4.664939252784996
2018-12-24 20:21:55,3.4319276494243818,2.136729057380665,4.7841405489368825
2018-12-24 20:22:55,3.4388803166802755,2.1603961524091524,4.701955297673687
2018-12-24 20:23:55,3.4458041610960883,2.181470825526915,4.657957442105794
2018-12-24 20:24:55,3.4526980553692734,2.1839024739875432,4.738505339032623
2018-12-24 20:25:55,3.4595608723673577,2.2167635652372026,4.7781438205349485
2018-12-24 20:26:55,3.4663914853925952,2.1950661345738043,4.677689874262936
2018-12-24 20:27:55,3.4731887685284564,2.1623506510715638,4.705655131285874
2018-12-24 20:28:55,3.4799515966192356,2.1427331526851146,4.767844474534434
2018-12-24 20:29:55,3.4866788456813103,2.161680401761248,4.712843051660802
2018-12-24 20:30:55,3.493369393011653,2.3169188870438866,4.746046309862112
2018-12-24 20:31:55,3.5000221172988883,2.2191242614695748,4.747693789557136
2018-12-24 20:32:55,3.5066358990354547,2.123722579293993,4.838557480650075
2018-12-24 20:33:55,3.5132096204778134,2.2801411486853547,4.81110731966618
